date,location,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,windspeed_10m_max
2015-05-28,Garissa,34.2,24.9,28.4,0.4,0.4,26.7
2015-05-29,Garissa,31.4,24.8,27.2,0.8,0.8,24.4
2015-05-30,Garissa,33.1,23.9,27.9,0.0,0.0,25.7
2015-05-31,Garissa,32.1,23.8,27.2,0.3,0.3,23.2
2015-06-01,Garissa,31.5,23.4,26.9,0.2,0.2,26.9
2015-06-02,Garissa,33.5,23.1,27.7,0.0,0.0,24.9
2015-06-03,Garissa,34.4,22.8,27.9,0.0,0.0,24.8
2015-06-04,Garissa,35.0,23.8,28.6,0.0,0.0,24.6
2015-06-05,Garissa,33.8,23.9,28.8,0.0,0.0,22.5
2015-06-06,Garissa,35.4,24.4,29.4,0.0,0.0,24.2
2015-06-07,Garissa,35.5,24.7,29.1,0.0,0.0,29.2
2015-06-08,Garissa,32.8,23.8,27.9,0.0,0.0,31.1
2015-06-09,Garissa,34.0,23.2,28.0,0.0,0.0,27.8
2015-06-10,Garissa,34.7,23.2,28.0,0.0,0.0,28.8
2015-06-11,Garissa,34.7,23.3,28.1,0.0,0.0,27.8
2015-06-12,Garissa,33.4,23.6,27.8,0.0,0.0,27.8
2015-06-13,Garissa,32.2,23.4,27.3,0.0,0.0,27.7
2015-06-14,Garissa,33.8,23.0,27.6,0.0,0.0,29.3
2015-06-15,Garissa,34.1,22.8,27.7,0.0,0.0,29.5
2015-06-16,Garissa,33.7,22.8,26.9,0.0,0.0,29.9
2015-06-17,Garissa,34.4,22.5,27.6,0.0,0.0,22.4
2015-06-18,Garissa,32.5,23.3,27.7,0.0,0.0,25.4
2015-06-19,Garissa,32.8,23.5,27.7,0.0,0.0,27.3
2015-06-20,Garissa,31.7,23.4,27.5,0.0,0.0,32.8
2015-06-21,Garissa,33.7,23.0,27.8,0.0,0.0,34.9
2015-06-22,Garissa,32.9,24.1,27.8,0.0,0.0,33.2
2015-06-23,Garissa,34.6,23.5,28.1,0.0,0.0,30.5
2015-06-24,Garissa,33.2,23.5,27.8,0.0,0.0,28.8
2015-06-25,Garissa,34.1,23.0,27.7,0.0,0.0,27.4
2015-06-26,Garissa,33.9,22.2,27.5,0.0,0.0,28.1
2015-06-27,Garissa,34.5,22.4,27.5,0.0,0.0,31.9
2015-06-28,Garissa,34.6,22.8,27.8,0.0,0.0,26.8
2015-06-29,Garissa,32.0,23.4,27.3,0.2,0.2,23.8
2015-06-30,Garissa,32.9,23.6,27.4,0.1,0.1,24.7
2015-07-01,Garissa,33.3,23.5,27.8,0.0,0.0,23.5
2015-07-02,Garissa,31.4,23.1,27.0,0.1,0.1,24.5
2015-07-03,Garissa,31.0,22.9,26.8,0.0,0.0,27.1
2015-07-04,Garissa,31.6,22.3,26.8,0.0,0.0,25.7
2015-07-05,Garissa,31.6,22.2,27.0,0.0,0.0,27.6
2015-07-06,Garissa,28.5,23.2,25.9,1.6,1.6,26.7
2015-07-07,Garissa,32.2,22.6,27.0,0.0,0.0,28.6
2015-07-08,Garissa,31.2,22.6,26.4,0.0,0.0,27.8
2015-07-09,Garissa,30.0,22.3,26.1,0.0,0.0,30.2
2015-07-10,Garissa,28.7,22.3,25.3,0.5,0.5,28.9
2015-07-11,Garissa,29.2,21.6,25.4,0.1,0.1,26.4
2015-07-12,Garissa,30.2,21.7,25.7,0.4,0.4,29.9
2015-07-13,Garissa,32.2,22.0,26.4,0.0,0.0,26.6
2015-07-14,Garissa,31.9,21.5,26.2,0.0,0.0,27.0
2015-07-15,Garissa,32.7,21.9,26.7,0.0,0.0,31.3
2015-07-16,Garissa,31.1,22.0,26.5,0.0,0.0,27.0
2015-07-17,Garissa,33.7,21.9,27.0,0.0,0.0,27.0
2015-07-18,Garissa,31.2,23.0,26.3,0.9,0.9,29.8
2015-07-19,Garissa,31.0,22.6,26.3,0.0,0.0,27.3
2015-07-20,Garissa,30.9,22.0,26.1,0.0,0.0,28.9
2015-07-21,Garissa,32.7,21.6,26.3,0.0,0.0,29.1
2015-07-22,Garissa,30.5,21.9,25.9,0.0,0.0,29.9
2015-07-23,Garissa,30.4,22.3,26.0,0.0,0.0,27.4
2015-07-24,Garissa,31.2,22.0,26.3,0.0,0.0,26.3
2015-07-25,Garissa,32.4,22.1,26.7,0.0,0.0,27.4
2015-07-26,Garissa,33.9,21.6,26.7,0.0,0.0,27.6
2015-07-27,Garissa,30.7,22.5,26.1,0.0,0.0,27.7
2015-07-28,Garissa,32.1,22.1,26.7,0.0,0.0,26.7
2015-07-29,Garissa,31.4,23.3,26.1,0.8,0.8,26.6
2015-07-30,Garissa,30.7,23.1,26.6,0.0,0.0,21.7
2015-07-31,Garissa,32.6,22.5,26.8,0.0,0.0,23.1
2015-08-01,Garissa,32.7,22.3,26.8,0.0,0.0,24.5
2015-08-02,Garissa,32.1,22.2,26.8,0.2,0.2,33.2
2015-08-03,Garissa,30.9,23.6,26.8,0.2,0.2,29.3
2015-08-04,Garissa,31.8,22.5,26.7,0.0,0.0,32.8
2015-08-05,Garissa,30.8,22.6,26.4,0.3,0.3,27.7
2015-08-06,Garissa,31.9,22.2,26.4,0.4,0.4,26.0
2015-08-07,Garissa,31.5,22.3,26.2,0.0,0.0,26.6
2015-08-08,Garissa,30.4,21.7,25.8,0.0,0.0,28.1
2015-08-09,Garissa,30.7,21.3,25.9,0.0,0.0,24.5
2015-08-10,Garissa,32.4,21.0,26.2,0.0,0.0,24.2
2015-08-11,Garissa,31.5,21.7,26.1,0.4,0.4,26.3
2015-08-12,Garissa,33.5,21.6,26.6,0.0,0.0,30.2
2015-08-13,Garissa,31.5,21.9,26.4,0.2,0.2,28.4
2015-08-14,Garissa,32.0,21.5,26.4,0.0,0.0,26.1
2015-08-15,Garissa,33.6,22.0,27.0,0.0,0.0,28.9
2015-08-16,Garissa,33.4,22.4,27.0,0.0,0.0,31.8
2015-08-17,Garissa,32.1,22.6,26.7,0.1,0.1,28.6
2015-08-18,Garissa,33.9,21.1,26.7,0.0,0.0,26.8
2015-08-19,Garissa,30.6,22.2,26.4,0.0,0.0,26.1
2015-08-20,Garissa,29.9,21.7,26.1,0.0,0.0,24.0
2015-08-21,Garissa,33.5,21.2,26.7,0.0,0.0,28.5
2015-08-22,Garissa,30.3,22.5,25.9,0.8,0.8,25.8
2015-08-23,Garissa,32.5,20.9,26.1,0.0,0.0,26.6
2015-08-24,Garissa,30.9,22.1,26.2,0.0,0.0,26.3
2015-08-25,Garissa,32.0,22.2,26.7,0.0,0.0,26.6
2015-08-26,Garissa,33.3,21.4,26.6,0.0,0.0,26.8
2015-08-27,Garissa,33.5,20.8,26.6,0.0,0.0,26.0
2015-08-28,Garissa,31.2,23.5,26.1,0.6,0.6,29.1
2015-08-29,Garissa,33.1,22.7,27.0,0.0,0.0,26.1
2015-08-30,Garissa,33.6,21.7,26.8,0.0,0.0,27.3
2015-08-31,Garissa,33.0,22.6,27.1,0.0,0.0,26.4
2015-09-01,Garissa,31.7,21.8,26.6,0.0,0.0,25.6
2015-09-02,Garissa,34.1,22.5,27.4,0.0,0.0,24.2
2015-09-03,Garissa,34.1,22.4,27.4,0.0,0.0,28.5
2015-09-04,Garissa,32.9,23.3,27.3,0.2,0.2,26.3
2015-09-05,Garissa,31.7,22.5,26.7,0.0,0.0,26.5
2015-09-06,Garissa,33.9,21.7,27.0,0.0,0.0,29.7
2015-09-07,Garissa,33.2,21.8,26.6,0.0,0.0,27.8
2015-09-08,Garissa,32.3,20.5,26.1,0.0,0.0,26.6
2015-09-09,Garissa,33.6,21.5,26.7,0.0,0.0,26.4
2015-09-10,Garissa,33.5,22.0,27.1,0.0,0.0,23.9
2015-09-11,Garissa,32.1,22.7,26.9,0.2,0.2,25.6
2015-09-12,Garissa,34.4,21.8,27.6,0.0,0.0,26.7
2015-09-13,Garissa,34.3,22.6,27.9,0.0,0.0,29.9
2015-09-14,Garissa,32.5,23.0,27.2,0.0,0.0,28.8
2015-09-15,Garissa,31.2,22.7,26.6,0.0,0.0,28.8
2015-09-16,Garissa,33.6,21.8,27.2,0.0,0.0,23.2
2015-09-17,Garissa,33.5,22.3,27.2,0.0,0.0,24.7
2015-09-18,Garissa,32.5,23.1,27.7,0.0,0.0,21.1
2015-09-19,Garissa,34.5,22.6,27.9,0.0,0.0,25.1
2015-09-20,Garissa,34.4,21.7,27.3,0.0,0.0,29.5
2015-09-21,Garissa,33.9,21.2,27.1,0.0,0.0,29.2
2015-09-22,Garissa,33.9,22.2,27.3,0.0,0.0,28.9
2015-09-23,Garissa,33.9,22.3,27.3,0.0,0.0,26.9
2015-09-24,Garissa,34.4,21.8,27.4,0.0,0.0,25.3
2015-09-25,Garissa,34.7,21.8,27.5,0.0,0.0,26.4
2015-09-26,Garissa,32.7,22.2,27.2,0.0,0.0,25.3
2015-09-27,Garissa,32.6,21.5,27.1,0.0,0.0,25.2
2015-09-28,Garissa,33.2,23.1,27.6,0.3,0.3,23.8
2015-09-29,Garissa,34.7,23.6,28.4,0.1,0.1,22.7
2015-09-30,Garissa,34.6,23.8,28.8,0.0,0.0,24.4
2015-10-01,Garissa,35.5,23.1,28.8,0.0,0.0,24.5
2015-10-02,Garissa,34.8,23.8,28.8,0.1,0.1,20.0
2015-10-03,Garissa,35.6,24.4,29.2,0.0,0.0,21.4
2015-10-04,Garissa,33.6,24.0,28.4,1.3,1.3,22.9
2015-10-05,Garissa,34.8,24.3,28.6,0.4,0.4,22.3
2015-10-06,Garissa,35.2,23.0,28.1,0.1,0.1,25.7
2015-10-07,Garissa,32.6,24.6,27.6,0.3,0.3,24.1
2015-10-08,Garissa,33.8,24.2,28.1,0.9,0.9,22.4
2015-10-09,Garissa,34.0,24.1,28.3,0.4,0.4,24.6
2015-10-10,Garissa,34.1,23.9,28.5,0.0,0.0,23.3
2015-10-11,Garissa,35.6,22.9,28.5,0.0,0.0,24.3
2015-10-12,Garissa,29.3,25.0,26.6,6.1,6.1,20.4
2015-10-13,Garissa,33.0,23.6,28.0,0.0,0.0,21.5
2015-10-14,Garissa,34.3,23.8,28.3,0.2,0.2,22.8
2015-10-15,Garissa,32.8,24.7,27.9,1.1,1.1,21.6
2015-10-16,Garissa,33.6,24.2,27.9,3.6,3.6,19.6
2015-10-17,Garissa,34.1,24.2,28.7,0.0,0.0,20.5
2015-10-18,Garissa,34.5,24.5,28.7,0.0,0.0,24.1
2015-10-19,Garissa,35.3,24.1,28.9,0.0,0.0,25.1
2015-10-20,Garissa,35.2,23.5,28.8,0.0,0.0,23.7
2015-10-21,Garissa,34.9,23.9,28.7,0.0,0.0,25.1
2015-10-22,Garissa,34.9,24.1,29.0,0.0,0.0,22.3
2015-10-23,Garissa,34.9,24.6,29.6,0.1,0.1,22.5
2015-10-24,Garissa,34.5,24.7,28.8,0.6,0.6,23.7
2015-10-25,Garissa,35.9,24.6,29.3,0.0,0.0,27.0
2015-10-26,Garissa,36.7,23.9,29.7,0.0,0.0,25.7
2015-10-27,Garissa,36.7,23.7,29.7,0.0,0.0,23.8
2015-10-28,Garissa,36.9,24.5,29.9,0.0,0.0,23.7
2015-10-29,Garissa,36.1,25.0,29.7,0.0,0.0,23.8
2015-10-30,Garissa,35.4,24.9,29.6,0.3,0.3,18.2
2015-10-31,Garissa,34.0,24.7,29.4,3.5,3.5,19.2
2015-11-01,Garissa,32.3,24.7,27.9,10.2,10.2,17.3
2015-11-02,Garissa,32.2,23.8,27.7,6.8,6.8,14.8
2015-11-03,Garissa,33.3,25.0,28.7,1.1,1.1,13.2
2015-11-04,Garissa,33.2,25.2,28.9,0.5,0.5,17.3
2015-11-05,Garissa,32.6,23.2,27.6,3.8,3.8,16.5
2015-11-06,Garissa,31.5,23.6,27.3,1.7,1.7,22.0
2015-11-07,Garissa,33.6,23.3,28.1,0.0,0.0,23.1
2015-11-08,Garissa,33.8,23.8,28.1,0.1,0.1,21.4
2015-11-09,Garissa,30.9,24.6,27.4,1.7,1.7,17.8
2015-11-10,Garissa,33.8,23.8,28.2,0.1,0.1,20.5
2015-11-11,Garissa,33.3,24.7,28.2,0.2,0.2,17.4
2015-11-12,Garissa,35.6,23.9,29.1,0.0,0.0,23.5
2015-11-13,Garissa,34.0,25.2,28.7,1.6,1.6,18.6
2015-11-14,Garissa,31.6,23.7,26.8,10.7,10.7,9.6
2015-11-15,Garissa,31.1,23.8,26.8,3.6,3.6,13.7
2015-11-16,Garissa,30.7,23.7,26.2,25.2,25.2,15.0
2015-11-17,Garissa,29.4,23.0,25.8,12.0,12.0,14.5
2015-11-18,Garissa,31.1,23.3,26.8,0.0,0.0,16.1
2015-11-19,Garissa,31.3,23.9,27.3,0.8,0.8,14.4
2015-11-20,Garissa,31.6,23.7,26.8,7.7,7.7,14.5
2015-11-21,Garissa,30.0,24.1,26.3,7.4,7.4,11.8
2015-11-22,Garissa,31.3,23.5,27.0,1.4,1.4,9.3
2015-11-23,Garissa,30.9,24.1,26.8,9.3,9.3,12.2
2015-11-24,Garissa,30.9,23.3,26.9,2.4,2.4,11.3
2015-11-25,Garissa,31.7,23.9,27.7,0.0,0.0,11.2
2015-11-26,Garissa,30.7,23.6,27.0,2.9,2.9,12.0
2015-11-27,Garissa,30.0,23.4,26.8,2.4,2.4,9.4
2015-11-28,Garissa,30.2,23.8,26.5,3.0,3.0,12.5
2015-11-29,Garissa,31.0,23.1,26.6,0.7,0.7,16.5
2015-11-30,Garissa,30.6,23.0,26.7,1.6,1.6,10.7
2015-12-01,Garissa,31.1,23.3,27.2,0.4,0.4,8.1
2015-12-02,Garissa,31.8,24.2,27.3,2.6,2.6,16.3
2015-12-03,Garissa,30.0,23.3,26.5,4.7,4.7,12.0
2015-12-04,Garissa,31.8,23.7,27.4,0.2,0.2,13.7
2015-12-05,Garissa,31.4,23.7,27.4,4.9,4.9,12.3
2015-12-06,Garissa,32.6,24.6,28.3,0.4,0.4,10.4
2015-12-07,Garissa,33.0,25.1,28.5,1.0,1.0,12.3
2015-12-08,Garissa,32.5,24.5,28.2,0.8,0.8,12.3
2015-12-09,Garissa,32.5,25.3,28.7,0.0,0.0,11.5
2015-12-10,Garissa,33.6,24.4,29.2,0.0,0.0,11.9
2015-12-11,Garissa,34.6,24.1,29.5,0.0,0.0,8.8
2015-12-12,Garissa,34.4,24.7,29.6,0.0,0.0,12.9
2015-12-13,Garissa,34.0,25.2,29.7,0.0,0.0,13.7
2015-12-14,Garissa,32.3,24.6,28.0,6.0,6.0,9.7
2015-12-15,Garissa,32.6,24.5,28.1,9.3,9.3,15.6
2015-12-16,Garissa,32.2,24.0,27.7,1.1,1.1,12.6
2015-12-17,Garissa,31.6,24.3,26.8,5.8,5.8,12.3
2015-12-18,Garissa,31.2,23.2,26.6,12.5,12.5,9.6
2015-12-19,Garissa,30.6,23.0,26.3,10.7,10.7,11.5
2015-12-20,Garissa,31.1,23.6,27.1,0.2,0.2,8.3
2015-12-21,Garissa,32.1,23.2,27.7,0.0,0.0,9.8
2015-12-22,Garissa,32.7,23.0,27.8,0.0,0.0,9.6
2015-12-23,Garissa,32.2,24.0,28.0,0.2,0.2,13.8
2015-12-24,Garissa,32.5,23.1,28.2,0.0,0.0,13.1
2015-12-25,Garissa,30.7,25.1,27.5,5.2,5.2,12.8
2015-12-26,Garissa,32.6,24.1,27.8,1.8,1.8,12.3
2015-12-27,Garissa,32.3,24.6,28.3,0.1,0.1,10.1
2015-12-28,Garissa,33.9,24.7,29.0,0.0,0.0,13.2
2015-12-29,Garissa,35.1,22.6,28.8,0.0,0.0,14.6
2015-12-30,Garissa,35.6,22.7,29.4,0.0,0.0,11.3
2015-12-31,Garissa,36.0,23.7,30.3,0.0,0.0,12.6
2016-01-01,Garissa,36.7,25.1,31.0,0.0,0.0,14.2
2016-01-02,Garissa,34.5,26.3,30.4,0.2,0.2,16.8
2016-01-03,Garissa,35.6,26.3,30.7,0.0,0.0,18.2
2016-01-04,Garissa,35.1,26.1,30.6,0.0,0.0,17.5
2016-01-05,Garissa,33.6,26.0,29.8,0.0,0.0,14.7
2016-01-06,Garissa,34.9,25.2,30.1,0.0,0.0,18.0
2016-01-07,Garissa,33.9,26.0,30.0,0.0,0.0,19.7
2016-01-08,Garissa,35.5,25.3,30.2,0.0,0.0,17.9
2016-01-09,Garissa,36.6,24.5,30.6,0.0,0.0,14.0
2016-01-10,Garissa,36.1,24.6,30.4,0.0,0.0,20.6
2016-01-11,Garissa,35.4,24.6,29.9,0.0,0.0,18.8
2016-01-12,Garissa,35.1,24.9,30.2,0.0,0.0,19.6
2016-01-13,Garissa,35.8,24.9,30.4,0.0,0.0,20.8
2016-01-14,Garissa,35.7,25.0,30.3,0.0,0.0,18.4
2016-01-15,Garissa,35.8,25.1,30.6,0.0,0.0,20.0
2016-01-16,Garissa,36.6,25.3,31.1,0.0,0.0,16.4
2016-01-17,Garissa,36.9,25.8,31.3,0.0,0.0,18.4
2016-01-18,Garissa,36.8,26.1,31.4,0.0,0.0,19.2
2016-01-19,Garissa,35.0,26.0,30.6,0.0,0.0,18.8
2016-01-20,Garissa,36.0,26.6,31.2,0.0,0.0,19.9
2016-01-21,Garissa,35.8,25.5,30.5,0.0,0.0,21.7
2016-01-22,Garissa,36.1,23.9,30.1,0.0,0.0,16.6
2016-01-23,Garissa,36.5,24.1,30.3,0.0,0.0,14.3
2016-01-24,Garissa,35.9,24.5,30.3,0.0,0.0,17.6
2016-01-25,Garissa,36.3,24.7,30.6,0.0,0.0,16.8
2016-01-26,Garissa,36.6,24.6,30.5,0.0,0.0,15.0
2016-01-27,Garissa,37.0,24.8,31.1,0.0,0.0,14.0
2016-01-28,Garissa,33.9,25.5,29.9,0.0,0.0,18.7
2016-01-29,Garissa,35.3,25.7,30.3,0.0,0.0,17.7
2016-01-30,Garissa,36.2,25.3,30.7,0.0,0.0,16.8
2016-01-31,Garissa,36.2,25.2,30.7,0.0,0.0,17.9
2016-02-01,Garissa,37.4,25.4,31.2,0.0,0.0,19.3
2016-02-02,Garissa,36.8,23.9,30.4,0.0,0.0,20.4
2016-02-03,Garissa,36.8,23.9,30.3,0.0,0.0,18.2
2016-02-04,Garissa,37.8,24.6,31.3,0.0,0.0,14.6
2016-02-05,Garissa,38.5,25.0,31.6,0.0,0.0,19.5
2016-02-06,Garissa,37.6,24.2,30.8,0.0,0.0,17.8
2016-02-07,Garissa,36.9,23.8,30.4,0.0,0.0,17.4
2016-02-08,Garissa,37.1,24.9,31.1,0.0,0.0,18.9
2016-02-09,Garissa,36.3,26.8,31.5,0.0,0.0,17.5
2016-02-10,Garissa,35.4,25.7,30.6,0.0,0.0,16.3
2016-02-11,Garissa,36.6,25.3,31.1,0.0,0.0,17.1
2016-02-12,Garissa,36.5,25.6,31.1,0.0,0.0,17.9
2016-02-13,Garissa,37.9,25.6,31.7,0.0,0.0,18.3
2016-02-14,Garissa,37.3,24.6,31.0,0.0,0.0,22.9
2016-02-15,Garissa,36.1,23.5,29.9,0.0,0.0,22.4
2016-02-16,Garissa,35.9,23.7,29.9,0.0,0.0,20.8
2016-02-17,Garissa,36.0,24.5,30.2,0.0,0.0,20.1
2016-02-18,Garissa,36.9,24.8,31.0,0.0,0.0,18.0
2016-02-19,Garissa,37.1,25.0,31.0,0.0,0.0,23.0
2016-02-20,Garissa,35.9,24.7,29.9,0.0,0.0,22.1
2016-02-21,Garissa,36.5,23.2,29.8,0.0,0.0,15.6
2016-02-22,Garissa,36.1,23.3,30.0,0.0,0.0,15.8
2016-02-23,Garissa,37.2,24.7,31.0,0.0,0.0,24.6
2016-02-24,Garissa,37.2,24.8,30.9,0.0,0.0,22.4
2016-02-25,Garissa,37.2,25.2,31.2,0.0,0.0,22.0
2016-02-26,Garissa,36.6,27.2,30.6,1.5,1.5,19.6
2016-02-27,Garissa,35.2,26.2,30.4,0.8,0.8,16.0
2016-02-28,Garissa,36.2,26.2,31.2,0.1,0.1,17.1
2016-02-29,Garissa,36.6,26.2,31.1,0.0,0.0,21.3
2016-03-01,Garissa,35.8,26.2,30.1,0.5,0.5,20.6
2016-03-02,Garissa,37.3,26.2,30.9,0.2,0.2,22.5
2016-03-03,Garissa,36.5,26.4,31.3,0.0,0.0,21.9
2016-03-04,Garissa,36.6,25.8,31.3,0.0,0.0,20.8
2016-03-05,Garissa,36.8,25.7,31.2,0.0,0.0,21.4
2016-03-06,Garissa,38.5,26.3,31.9,0.0,0.0,28.5
2016-03-07,Garissa,37.8,27.4,31.7,0.1,0.1,23.8
2016-03-08,Garissa,37.0,27.3,31.5,0.1,0.1,21.6
2016-03-09,Garissa,36.0,26.1,30.6,1.8,1.8,20.5
2016-03-10,Garissa,35.9,25.2,30.4,3.7,3.7,21.6
2016-03-11,Garissa,37.2,26.8,31.5,0.3,0.3,25.9
2016-03-12,Garissa,37.8,26.1,31.6,0.0,0.0,20.4
2016-03-13,Garissa,37.0,25.9,31.4,0.0,0.0,25.1
2016-03-14,Garissa,36.2,26.4,31.1,0.0,0.0,23.6
2016-03-15,Garissa,37.0,26.2,31.5,0.0,0.0,22.5
2016-03-16,Garissa,37.7,26.4,31.9,0.0,0.0,23.1
2016-03-17,Garissa,38.6,27.1,32.4,0.0,0.0,25.8
2016-03-18,Garissa,38.8,27.4,32.4,0.0,0.0,22.6
2016-03-19,Garissa,38.1,27.7,32.5,0.0,0.0,21.1
2016-03-20,Garissa,40.0,27.4,33.2,0.0,0.0,28.0
2016-03-21,Garissa,38.5,26.4,32.3,0.0,0.0,23.5
2016-03-22,Garissa,38.6,26.1,32.2,0.0,0.0,21.1
2016-03-23,Garissa,39.0,26.4,32.5,0.0,0.0,25.0
2016-03-24,Garissa,38.8,26.4,32.2,0.0,0.0,26.6
2016-03-25,Garissa,38.3,26.5,32.1,0.0,0.0,28.5
2016-03-26,Garissa,36.8,26.4,31.6,0.0,0.0,25.1
2016-03-27,Garissa,38.0,26.5,32.0,0.0,0.0,24.9
2016-03-28,Garissa,38.3,26.1,32.1,0.0,0.0,25.0
2016-03-29,Garissa,37.7,26.4,31.9,0.0,0.0,23.9
2016-03-30,Garissa,38.2,27.0,32.4,0.0,0.0,22.9
2016-03-31,Garissa,37.4,26.6,31.9,0.0,0.0,23.5
2016-04-01,Garissa,37.2,26.8,31.8,0.0,0.0,20.1
2016-04-02,Garissa,35.9,26.1,31.0,0.0,0.0,22.5
2016-04-03,Garissa,36.8,27.1,31.5,0.0,0.0,21.9
2016-04-04,Garissa,37.0,27.2,31.8,0.0,0.0,20.8
2016-04-05,Garissa,35.5,26.5,31.0,0.0,0.0,19.2
2016-04-06,Garissa,36.9,26.8,31.5,0.0,0.0,20.9
2016-04-07,Garissa,37.3,25.7,31.5,0.0,0.0,22.9
2016-04-08,Garissa,38.4,26.5,31.6,0.0,0.0,25.6
2016-04-09,Garissa,36.6,27.0,31.0,0.3,0.3,24.8
2016-04-10,Garissa,35.3,26.2,30.2,0.4,0.4,23.7
2016-04-11,Garissa,35.5,25.8,30.0,0.6,0.6,22.8
2016-04-12,Garissa,35.8,25.9,30.1,0.3,0.3,21.3
2016-04-13,Garissa,34.8,25.3,29.7,0.5,0.5,24.9
2016-04-14,Garissa,36.0,26.2,30.1,0.6,0.6,24.1
2016-04-15,Garissa,37.2,26.9,30.8,0.1,0.1,23.9
2016-04-16,Garissa,35.1,25.6,30.0,1.6,1.6,20.9
2016-04-17,Garissa,34.1,24.4,29.0,2.1,2.1,17.0
2016-04-18,Garissa,37.1,26.2,31.3,0.0,0.0,21.6
2016-04-19,Garissa,36.4,26.8,31.1,0.0,0.0,21.7
2016-04-20,Garissa,37.0,26.8,31.1,0.3,0.3,22.6
2016-04-21,Garissa,36.2,26.7,31.3,0.1,0.1,19.9
2016-04-22,Garissa,36.3,26.9,30.9,0.0,0.0,21.7
2016-04-23,Garissa,35.8,25.4,30.2,2.3,2.3,20.8
2016-04-24,Garissa,33.1,25.6,29.1,1.9,1.9,22.5
2016-04-25,Garissa,34.1,24.3,28.9,4.2,4.2,20.3
2016-04-26,Garissa,35.6,25.7,29.7,1.7,1.7,25.8
2016-04-27,Garissa,35.1,25.9,29.1,4.2,4.2,26.1
2016-04-28,Garissa,31.8,25.5,27.4,8.5,8.5,16.2
2016-04-29,Garissa,31.3,24.7,27.5,1.2,1.2,17.4
2016-04-30,Garissa,32.4,24.6,28.1,0.0,0.0,19.0
2016-05-01,Garissa,34.3,24.7,29.0,0.0,0.0,17.0
2016-05-02,Garissa,35.3,25.3,29.8,0.0,0.0,21.9
2016-05-03,Garissa,35.3,24.4,29.3,0.1,0.1,22.4
2016-05-04,Garissa,35.5,24.8,29.6,0.7,0.7,21.4
2016-05-05,Garissa,32.9,25.8,28.7,1.0,1.0,25.7
2016-05-06,Garissa,34.7,25.1,29.3,0.0,0.0,27.0
2016-05-07,Garissa,35.4,25.1,29.5,0.0,0.0,27.0
2016-05-08,Garissa,32.7,25.1,28.5,0.5,0.5,27.8
2016-05-09,Garissa,33.4,25.1,28.8,0.0,0.0,28.8
2016-05-10,Garissa,30.7,22.2,26.7,1.7,1.7,30.2
2016-05-11,Garissa,28.8,22.6,25.7,0.6,0.6,35.5
2016-05-12,Garissa,31.3,23.4,27.3,0.0,0.0,30.0
2016-05-13,Garissa,34.2,23.4,28.2,0.0,0.0,28.9
2016-05-14,Garissa,34.6,23.1,28.4,0.0,0.0,25.4
2016-05-15,Garissa,35.4,23.5,28.8,0.0,0.0,27.0
2016-05-16,Garissa,36.2,24.0,29.3,0.0,0.0,26.1
2016-05-17,Garissa,36.3,24.6,29.4,0.0,0.0,28.9
2016-05-18,Garissa,35.3,25.2,29.2,0.0,0.0,25.6
2016-05-19,Garissa,33.8,25.0,28.7,0.0,0.0,32.4
2016-05-20,Garissa,36.4,24.2,28.9,0.0,0.0,31.1
2016-05-21,Garissa,32.0,24.3,27.9,0.0,0.0,32.8
2016-05-22,Garissa,30.8,23.6,27.3,0.3,0.3,31.4
2016-05-23,Garissa,32.3,23.6,27.6,0.0,0.0,32.6
2016-05-24,Garissa,32.6,23.4,27.5,0.0,0.0,29.9
2016-05-25,Garissa,33.3,23.0,27.6,0.0,0.0,27.7
2016-05-26,Garissa,33.7,22.6,27.6,0.0,0.0,26.3
2016-05-27,Garissa,34.1,22.9,27.9,0.0,0.0,25.0
2016-05-28,Garissa,35.0,22.2,28.1,0.0,0.0,26.6
2016-05-29,Garissa,34.5,22.8,28.1,0.0,0.0,26.5
2016-05-30,Garissa,34.2,23.1,28.1,0.0,0.0,26.7
2016-05-31,Garissa,33.4,23.9,28.1,0.0,0.0,24.1
2016-06-01,Garissa,33.7,23.4,28.1,0.0,0.0,24.9
2016-06-02,Garissa,33.9,23.4,28.0,0.0,0.0,27.1
2016-06-03,Garissa,34.6,23.6,28.3,0.0,0.0,26.6
2016-06-04,Garissa,34.3,23.2,28.2,0.0,0.0,30.3
2016-06-05,Garissa,31.9,23.8,27.6,0.0,0.0,26.6
2016-06-06,Garissa,33.7,23.4,28.2,0.0,0.0,27.0
2016-06-07,Garissa,34.1,23.9,28.2,0.0,0.0,29.2
2016-06-08,Garissa,33.3,23.6,27.7,0.0,0.0,35.3
2016-06-09,Garissa,32.2,22.9,27.0,0.0,0.0,29.2
2016-06-10,Garissa,30.8,23.2,26.7,0.1,0.1,27.7
2016-06-11,Garissa,30.7,22.9,26.6,0.0,0.0,24.9
2016-06-12,Garissa,31.6,22.6,27.0,0.0,0.0,29.9
2016-06-13,Garissa,32.1,23.0,27.1,0.0,0.0,36.4
2016-06-14,Garissa,34.4,22.3,27.6,0.0,0.0,29.3
2016-06-15,Garissa,30.6,23.5,26.7,0.0,0.0,29.2
2016-06-16,Garissa,33.8,22.7,27.5,0.0,0.0,27.7
2016-06-17,Garissa,33.7,23.0,27.5,0.0,0.0,28.2
